"","PC1","PC2","PC3","PC4","PC5","PC6","atoll","region","species","presence","cond"
"290",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Puffinus_bailloni",FALSE,"\w+"
"291",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Fregata_ariel",TRUE,"\w+"
"292",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Fregata_minor",TRUE,"\w+"
"293",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Sula_dactylatra",FALSE,"\w+"
"294",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Sula_granti",FALSE,"\d"
"295",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Sula_leucogaster",FALSE,"\w+"
"296",0.574919483704334,0.0777834086067307,-1.03833812651475,0.0672845698019266,-0.314948679199085,-0.172097767010615,"Aldabra","Indian_Ocean","Sula_sula",TRUE,"\w+"
"297",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Anous_stolidus",TRUE,"\w+"
"298",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Anous_minutus",FALSE,"Melanesia|Micronesia|Polynesia"
"299",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Anous_tenuirostris",FALSE,"Indian_Ocean"
"300",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Anous_ceruleus",FALSE,"Melanesia|Micronesia|Polynesia"
"301",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Gygis_alba",TRUE,"\w+"
"302",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Onychoprion_fuscatus",FALSE,"\w+"
"303",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Onychoprion_lunatus",FALSE,"Melanesia|Micronesia|Polynesia"
"304",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Onychoprion_anaethetus",FALSE,"Indian_Ocean|Melanesia"
"305",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sternula_nereis",FALSE,"Melanesia"
"306",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sternula_saundersi",FALSE,"Indian_Ocean"
"307",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Hydroprogne_caspia",FALSE,"Indian_Ocean|Melanesia"
"308",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sterna_dougallii",FALSE,"Indian_Ocean|Melanesia"
"309",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sterna_sumatrana",FALSE,"Indian_Ocean|Melanesia|Micronesia"
"310",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Thalasseus_bergii",FALSE,"\w+"
"311",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Thalasseus_bengalensis",FALSE,"Indian_Ocean"
"312",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Phaethon_lepturus",FALSE,"\w+"
"313",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Phaethon_rubricauda",FALSE,"\w+"
"314",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Phoebastria_immutabilis",FALSE,"\d"
"315",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Phoebastria_nigripes",FALSE,"\d"
"316",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Phoebastria_albatrus",FALSE,"\d"
"317",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Nesofregetta_fuliginosa",FALSE,"\d"
"318",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Hydrobates_tristrami",FALSE,"\d"
"319",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Pterodroma_neglecta",FALSE,"\d"
"320",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Pterodroma_heraldica",FALSE,"Polynesia|Melanesia"
"321",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Pterodroma_ultima",FALSE,"\d"
"322",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Pterodroma_hypoleuca",FALSE,"\d"
"323",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Pterodroma_alba",FALSE,"\d"
"324",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Bulweria_bulwerii",FALSE,"\d"
"325",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Ardenna_pacifica",FALSE,"\w+"
"326",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Puffinus_nativitatis",FALSE,"Polynesia|Micronesia"
"327",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Puffinus_bailloni",FALSE,"\w+"
"328",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Fregata_ariel",FALSE,"\w+"
"329",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Fregata_minor",FALSE,"\w+"
"330",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sula_dactylatra",FALSE,"\w+"
"331",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sula_granti",FALSE,"\d"
"332",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sula_leucogaster",FALSE,"\w+"
"333",-0.03097517161233,0.399243035799019,-0.328734618202554,0.537333644961249,-0.10625662123973,0.23254475297061,"Anaa","Polynesia","Sula_sula",FALSE,"\w+"
"334",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Anous_stolidus",TRUE,"\w+"
"335",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Anous_minutus",TRUE,"Melanesia|Micronesia|Polynesia"
"336",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Anous_tenuirostris",FALSE,"Indian_Ocean"
"337",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Anous_ceruleus",FALSE,"Melanesia|Micronesia|Polynesia"
"338",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Gygis_alba",TRUE,"\w+"
"339",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Onychoprion_fuscatus",TRUE,"\w+"
"340",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Onychoprion_lunatus",FALSE,"Melanesia|Micronesia|Polynesia"
"341",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Onychoprion_anaethetus",FALSE,"Indian_Ocean|Melanesia"
"342",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sternula_nereis",FALSE,"Melanesia"
"343",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sternula_saundersi",FALSE,"Indian_Ocean"
"344",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Hydroprogne_caspia",FALSE,"Indian_Ocean|Melanesia"
"345",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sterna_dougallii",FALSE,"Indian_Ocean|Melanesia"
"346",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sterna_sumatrana",TRUE,"Indian_Ocean|Melanesia|Micronesia"
"347",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Thalasseus_bergii",TRUE,"\w+"
"348",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Thalasseus_bengalensis",FALSE,"Indian_Ocean"
"349",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Phaethon_lepturus",FALSE,"\w+"
"350",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Phaethon_rubricauda",TRUE,"\w+"
"351",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Phoebastria_immutabilis",FALSE,"\d"
"352",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Phoebastria_nigripes",FALSE,"\d"
"353",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Phoebastria_albatrus",FALSE,"\d"
"354",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Nesofregetta_fuliginosa",FALSE,"\d"
"355",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Hydrobates_tristrami",FALSE,"\d"
"356",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Pterodroma_neglecta",FALSE,"\d"
"357",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Pterodroma_heraldica",FALSE,"Polynesia|Melanesia"
"358",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Pterodroma_ultima",FALSE,"\d"
"359",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Pterodroma_hypoleuca",FALSE,"\d"
"360",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Pterodroma_alba",FALSE,"\d"
"361",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Bulweria_bulwerii",FALSE,"\d"
"362",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Ardenna_pacifica",FALSE,"\w+"
"363",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Puffinus_nativitatis",FALSE,"Polynesia|Micronesia"
"364",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Puffinus_bailloni",FALSE,"\w+"
"365",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Fregata_ariel",FALSE,"\w+"
"366",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Fregata_minor",TRUE,"\w+"
"367",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sula_dactylatra",FALSE,"\w+"
"368",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sula_granti",FALSE,"\d"
"369",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sula_leucogaster",TRUE,"\w+"
"370",-0.150536783855295,-0.552481842478324,1.05027358949641,0.572332065516267,-0.142677479664496,-0.00922325557582847,"Ant","Micronesia","Sula_sula",TRUE,"\w+"
"371",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Anous_stolidus",TRUE,"\w+"
"372",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Anous_minutus",TRUE,"Melanesia|Micronesia|Polynesia"
"373",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Anous_tenuirostris",FALSE,"Indian_Ocean"
"374",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Anous_ceruleus",FALSE,"Melanesia|Micronesia|Polynesia"
"375",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Gygis_alba",TRUE,"\w+"
"376",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Onychoprion_fuscatus",FALSE,"\w+"
"377",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Onychoprion_lunatus",FALSE,"Melanesia|Micronesia|Polynesia"
"378",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Onychoprion_anaethetus",FALSE,"Indian_Ocean|Melanesia"
"379",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sternula_nereis",FALSE,"Melanesia"
"380",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sternula_saundersi",FALSE,"Indian_Ocean"
"381",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Hydroprogne_caspia",FALSE,"Indian_Ocean|Melanesia"
"382",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sterna_dougallii",FALSE,"Indian_Ocean|Melanesia"
"383",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sterna_sumatrana",FALSE,"Indian_Ocean|Melanesia|Micronesia"
"384",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Thalasseus_bergii",FALSE,"\w+"
"385",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Thalasseus_bengalensis",FALSE,"Indian_Ocean"
"386",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Phaethon_lepturus",FALSE,"\w+"
"387",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Phaethon_rubricauda",TRUE,"\w+"
"388",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Phoebastria_immutabilis",FALSE,"\d"
"389",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Phoebastria_nigripes",FALSE,"\d"
"390",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Phoebastria_albatrus",FALSE,"\d"
"391",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Nesofregetta_fuliginosa",FALSE,"\d"
"392",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Hydrobates_tristrami",FALSE,"\d"
"393",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Pterodroma_neglecta",FALSE,"\d"
"394",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Pterodroma_heraldica",FALSE,"Polynesia|Melanesia"
"395",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Pterodroma_ultima",FALSE,"\d"
"396",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Pterodroma_hypoleuca",FALSE,"\d"
"397",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Pterodroma_alba",FALSE,"\d"
"398",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Bulweria_bulwerii",FALSE,"\d"
"399",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Ardenna_pacifica",FALSE,"\w+"
"400",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Puffinus_nativitatis",FALSE,"Polynesia|Micronesia"
"401",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Puffinus_bailloni",FALSE,"\w+"
"402",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Fregata_ariel",FALSE,"\w+"
"403",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Fregata_minor",FALSE,"\w+"
"404",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sula_dactylatra",FALSE,"\w+"
"405",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sula_granti",FALSE,"\d"
"406",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sula_leucogaster",TRUE,"\w+"
"407",-0.533453755849345,0.336622407379752,0.0715171511528016,-0.205326511595039,0.188944882164927,-0.241423574607995,"Anuanuraro","Polynesia","Sula_sula",FALSE,"\w+"
"408",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Anous_stolidus",TRUE,"\w+"
"409",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Anous_minutus",TRUE,"Melanesia|Micronesia|Polynesia"
"410",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Anous_tenuirostris",FALSE,"Indian_Ocean"
"411",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Anous_ceruleus",FALSE,"Melanesia|Micronesia|Polynesia"
"412",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Gygis_alba",TRUE,"\w+"
"413",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Onychoprion_fuscatus",FALSE,"\w+"
"414",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Onychoprion_lunatus",FALSE,"Melanesia|Micronesia|Polynesia"
"415",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Onychoprion_anaethetus",FALSE,"Indian_Ocean|Melanesia"
"416",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Sternula_nereis",FALSE,"Melanesia"
"417",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Sternula_saundersi",FALSE,"Indian_Ocean"
"418",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Hydroprogne_caspia",FALSE,"Indian_Ocean|Melanesia"
"419",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Sterna_dougallii",FALSE,"Indian_Ocean|Melanesia"
"420",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Sterna_sumatrana",FALSE,"Indian_Ocean|Melanesia|Micronesia"
"421",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Thalasseus_bergii",FALSE,"\w+"
"422",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Thalasseus_bengalensis",FALSE,"Indian_Ocean"
"423",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Phaethon_lepturus",FALSE,"\w+"
"424",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Phaethon_rubricauda",TRUE,"\w+"
"425",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Phoebastria_immutabilis",FALSE,"\d"
"426",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Phoebastria_nigripes",FALSE,"\d"
"427",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Phoebastria_albatrus",FALSE,"\d"
"428",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Nesofregetta_fuliginosa",FALSE,"\d"
"429",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Hydrobates_tristrami",FALSE,"\d"
"430",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Pterodroma_neglecta",FALSE,"\d"
"431",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Pterodroma_heraldica",FALSE,"Polynesia|Melanesia"
"432",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Pterodroma_ultima",FALSE,"\d"
"433",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Pterodroma_hypoleuca",FALSE,"\d"
"434",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Pterodroma_alba",FALSE,"\d"
"435",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Bulweria_bulwerii",FALSE,"\d"
"436",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Ardenna_pacifica",FALSE,"\w+"
"437",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Puffinus_nativitatis",FALSE,"Polynesia|Micronesia"
"438",-0.57195925068959,0.33709166194641,0.0785701461415898,-0.248402600766375,0.183416353876335,-0.285420077168031,"Anuanurunga","Polynesia","Puffinus_bailloni",FALSE,"\w+"
