"","nppv","chl","phyc","temp","velo","atoll","lat","long"
"148",-0.303897422226177,-2.74689285791903,-0.000106879323177775,3.25357919533695,-4.00595889044521,"Moruroa",-21.8347,-138.8842
"149",0.422041787388137,-2.59189828226708,0.0864965493731596,3.33994200077619,-4.41358992007972,"Motu_One",-15.8143,-154.5224
"150",1.50324889220507,-2.08771824014804,0.254354068609648,3.31886432259027,-4.67035763394238,"Motutunga",-17.1036,-144.3686
"151",0.72828257790944,-2.49743597544091,0.17232179247694,3.37080152848617,-3.88432028164737,"Murilo",8.679,152.2321
"152",0.93265928343012,-2.43674941140801,0.138157026684338,3.38102727484086,-3.50149872942067,"Namoluk",5.9322222,153.1344444
"153",0.801093862840933,-2.46597897325187,0.193750428906958,3.3706406224361,-3.43122340032756,"Namonuito",8.9893699,150.1225296
"154",1.6893599400149,-2.03764409403664,0.187098066137187,3.37315703171301,-2.93786847148131,"Namorik",5.6137,168.1155
"155",1.44063322557578,-2.20544160397561,0.166965494990333,3.36294180635934,-2.93153758056566,"Namu",7.9867,168.1679
"156",1.6153161969332,-2.05818364659972,0.256003216601263,3.3895960489634,NA,"Nanumanga",-6.2885,176.3202
"157",1.70915953448534,-2.0086152102054,0.288048926668638,3.38946208349324,NA,"Nanumea",-5.6612,176.1035
"158",0.611398881704875,-2.51158523838397,0.0908753807666,3.3315314713258,NA,"Napuka",-14.1726,-141.231
"159",0.611079402164293,-2.46908559336395,0.144738523177129,3.29887240456338,NA,"Nengonengo",-18.7518,-141.8072
"160",0.947348716464809,-2.40637828300911,0.210196282773898,3.37167918146841,-3.10528357582789,"Ngcheangel",8.08693,134.71959
"161",0.914867615020376,-2.42459266766977,0.198153065326109,3.37242899417227,-2.59510707721445,"Ngulu",8.4507,137.4544
"162",1.5923560300298,-2.05604905597528,0.261445190802217,3.33032120348033,NA,"Niau",-16.1530174,-146.3557281
"163",1.21507356200502,-2.24186573337922,0.22127591845894,3.32090383565412,-3.24686972180265,"Nihiru",-16.6922,-142.8347
"164",1.85137074508945,-1.91909460466175,0.308409288047896,3.3749963845165,NA,"Nikumaroro",-4.6764,-174.5185
"165",2.09196726459244,-1.82030210094895,0.326460992457024,3.37100057852577,NA,"Nikunau",-1.3475,176.4512
"166",2.27473897989452,-1.72882698176077,0.264341776984699,3.38761339197977,-3.87393074212148,"Ninigo",-1.3121,144.2766
"167",1.60884419831397,-2.05768288033241,0.259196054055559,3.3892414852291,NA,"Niutao",-6.1087,177.3418
"168",0.734665838909393,-2.4948204131638,0.17413830061931,3.37102548269394,-3.66589275281871,"Nomwin",8.541064,151.773701
"169",2.31374405641566,-1.71256002020433,0.358271812136375,3.37004636812349,-2.89731723201148,"Nonouti",-0.6534,174.3477
"170",2.16888824448886,-1.80316182165256,0.318724178231859,3.39109230694332,-3.04781296367263,"Nuguria",-3.3195,154.6854
"171",1.45557629943523,-2.14077915270451,0.205112901438711,3.38924758383169,NA,"Nui",-7.2258,177.1546
"172",1.25015621363799,-2.27353603315117,0.170874462289334,3.37256662438683,-4.24376101486197,"Nukapu",-10.0906,166.0389
"173",1.38811601547383,-2.18570408678529,0.173037020205138,3.38822714453751,-4.51390824519905,"Nukufetau",-7.9942,178.3778
"174",1.04369428914883,-2.35999057323737,0.0908965731855932,3.38370409485918,-5.0600732614133,"Nukulaelae",-9.3872,179.8424
"175",2.23632968183359,-1.75262472059688,0.332578065549845,3.39152452063377,-6.11089580797892,"Nukumanu",-4.5429,159.3974
"176",1.04679700237346,-2.34294660601924,0.0971718748045245,3.38168752174702,NA,"Nukunonu",-9.19467,-171.8549752
"177",1.31675189943887,-2.25434603552807,0.148704749596263,3.38580846914305,-2.81795407966176,"Nukuoro",3.8478,154.9414
"178",0.142213785419767,-2.62144636638603,0.0570625095696126,3.27471822011291,-5.12827368358025,"Nukutepipi",-20.7045,-143.052
"179",1.25015621363799,-2.27353603315117,0.170874462289334,3.37256662438683,-4.24376101486197,"Numa_Miombilou",-10.228,166.2353
"180",1.30083700646185,-2.2491736265724,0.177747045895678,3.3723951462755,-4.91169527988392,"Nupani",-10.0834,165.729
"181",-0.766447517912737,-2.84992432609697,-0.0921829173224167,3.21567987914447,NA,"Oeno",-23.9256146,-130.7288579
"182",0.816016810901742,-2.47653593973213,0.15875209039248,3.37449482813872,-3.02659164710087,"Olimarao",7.6901,145.8716
"183",2.09120623131621,-1.82300397095708,0.343405757279367,3.37556382808919,NA,"Onotoa",-1.88605,175.56633
"184",2.42456616661406,-1.64615484943075,0.349697608728439,3.38964618756658,NA,"Ontong_Java",-5.349,159.3282
"185",0.736635515933697,-2.50442981868338,0.143645515092606,3.37399173228247,-2.96907570635938,"Oroluk",7.5207959,155.2777433
"186",1.88869168747732,-1.89687903030155,0.317793006122653,3.37072058424736,NA,"Orona",-4.5118,-172.1798
"187",0.775383500764601,-2.3221067138968,0.192465671715618,3.25038018116664,-3.29131350964723,"Ouvéa",-20.5686,166.4243
"188",0.829591158089582,-2.47230602153645,0.128771707421844,3.37509510254667,-3.30323411468645,"Pakin",7.0704589,157.8051074
