"","nppv","chl","phyc","temp","velo","atoll","lat","long","Anous_stolidus","Anous_minutus","Anous_tenuirostris","Anous_ceruleus","Gygis_alba","Onychoprion_fuscatus","Onychoprion_lunatus","Onychoprion_anaethetus","Sternula_nereis","Sternula_saundersi","Hydroprogne_caspia","Sterna_dougallii","Sterna_sumatrana","Thalasseus_bergii","Thalasseus_bengalensis","Phaethon_lepturus","Phaethon_rubricauda","Phoebastria_immutabilis","Phoebastria_nigripes","Phoebastria_albatrus","Nesofregetta_fuliginosa","Hydrobates_tristrami","Pterodroma_neglecta","Pterodroma_heraldica","Pterodroma_ultima","Pterodroma_hypoleuca","Pterodroma_alba","Bulweria_bulwerii","Ardenna_pacifica","Puffinus_nativitatis","Puffinus_bailloni","Fregata_ariel","Fregata_minor","Sula_dactylatra","Sula_granti","Sula_leucogaster","Sula_sula"
"62",1.43254123506633,0.110048959107451,0.827039764640339,3.31395927979579,0.10572022154797,"Europa",-22.3698,40.3699,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"63",1.78490179016683,0.114905704808064,0.847918723928281,3.3991258221156,0.12096247752374,"Faadhippolhu",5.3905,73.52,0.02444375,0.0065875,0.00530625,0.01935625,0.493125,0.00405,0.949075,0.37695,0.15154375,0.42710625,0.9137625,0.86314375,0.0050875,0.86684375,0.776975,0.00045625,0.0305875,0.01731875,0.5302375,0.22326875,0.18738125,0.5984625,0.00361875,0.8887625,0.1207875,0.00564375,0.79114375,0.0204875,0.59434375,0.00411875,0.036375,0.0032625,0.1862625,0.94355625,0.53426875,0.396075,0.517725
"64",1.83832312998026,0.116919094088246,0.842831876339514,3.40499423889699,0.0980932123402775,"Faafu",3.1951,72.9295,0.03181875,0.0074375,0.0048125,0.0222,0.500775,0.00276875,0.94383125,0.36723125,0.13771875,0.5036375,0.93184375,0.8811625,0.0045,0.8905875,0.778275,0.000475,0.04373125,0.01316875,0.5184875,0.19563125,0.1863125,0.6085625,0.00325625,0.88680625,0.08613125,0.00388125,0.86973125,0.01968125,0.6814875,0.00411875,0.02110625,0.00283125,0.20969375,0.9541625,0.61961875,0.3761,0.560775
"65",1.70998170375482,0.117120072812771,0.826690336711739,3.35786528562251,0.0410794827936897,"Faaite",-16.7506,214.7579,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0.780158979881585,0.0667421278440852,0.707439995641788,3.3575042202079,0.0492860143628087,"Fakahina",-15.9851,219.8669,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",1.28762729278341,0.0883147367676309,0.732124532806925,3.41451723248592,0.0489316385522568,"Fakaofo",-9.3736,188.7838,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"68",1.75875465918073,0.119749580603952,0.830377549393173,3.36276854291497,0.0425138409881934,"Fakarava",-16.2928,214.3916,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"69",0.83663180067262,0.0686707642815778,0.713529296001329,3.35894676536136,0.0510018305119936,"Fangatau",-15.8262,219.1382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0.543536803484531,0.0619980476047146,0.69079664648296,3.28699562984664,0.0678234705139961,"Fangataufa",-22.2356,221.2599,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"71",1.18103222900852,0.0809695904255604,0.780927922165146,3.4053629569552,0.0683596946694805,"Faraulep",8.591,144.5096,0.8869125,0.84649375,0.01365625,0.8017375,0.01470625,0.00174375,0.00715625,0.003,0.0010375,0.0018875,0.42154375,0.39300625,0.00114375,0.00350625,0.02806875,0.0024,0.0239375,0.06386875,0.17565,0.004025,0.0109375,0.010525,0.059525,0.27663125,0.00786875,0.00311875,0.42726875,0.00791875,0.11238125,0.1034625,0.00148125,0.0008875,0.0009125,0.002575,0.006875,0.0102,0.00443125
"72",2.04322138746901,0.146390016244181,0.872892758468581,3.33837436967617,0.0835028813571517,"Farquhar",-10.1825534,51.165114,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"73",1.88182294451306,0.119692478452648,0.847306803881958,3.40399927095174,0.12185044890601,"Felidhu",3.4608,73.466,0.023525,0.00580625,0.004325,0.01850625,0.52724375,0.00334375,0.9526875,0.36130625,0.14279375,0.47263125,0.9190625,0.89001875,0.0051,0.865925,0.7914875,0.0005375,0.04835625,0.0199125,0.54194375,0.2515375,0.17271875,0.58188125,0.00325,0.89156875,0.078125,0.00348125,0.82995,0.02611875,0.596675,0.00429375,0.03171875,0.00319375,0.19349375,0.95586875,0.561325,0.4589875,0.5557375
"74",0.7023368038684,0.0711995824153807,0.746474343281726,3.26579114017229,0.0750183040816075,"French_Frigate_Shoals",23.7551,193.7904,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
"75",1.51115409230264,0.0997573657587248,0.762076279162252,3.41962395494477,0.0523265648353796,"Funafuti",-8.5155,179.113,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1.86211294786773,0.118881201370613,0.851339233785614,3.40152673134028,0.112538395586344,"Gaafaru",4.7477,73.4346,0.022975,0.00524375,0.00280625,0.01554375,0.5628875,0.0016375,0.95895,0.3228375,0.13385,0.52245625,0.9256375,0.91598125,0.004475,0.84825625,0.75278125,0.00056875,0.06444375,0.02569375,0.57555625,0.29263125,0.15645625,0.57325,0.0038875,0.89804375,0.07853125,0.0040625,0.8711,0.02255,0.61566875,0.0041875,0.03023125,0.00245625,0.228375,0.9597,0.579525,0.48305,0.574525
"77",1.61891397070567,0.117897296009504,0.837663313638974,3.34667486744796,0.102600295887063,"Glorioso",-11.5468,47.3258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",1.753580448873,0.112825500563683,0.816564942248217,3.40798452524888,0.103736973351368,"Haddhunmathi",1.9212,73.4046,0.04436875,0.01185625,0.01048125,0.0346125,0.3663625,0.00599375,0.899725,0.4417,0.1169625,0.35406875,0.89644375,0.7304625,0.0043,0.9145375,0.8005375,0.00064375,0.0151625,0.0062375,0.4055625,0.103925,0.2287,0.62529375,0.0028125,0.8178,0.1319375,0.00500625,0.72923125,0.01435625,0.703225,0.00319375,0.017875,0.00309375,0.15988125,0.92745,0.59915625,0.22099375,0.4930625
"79",0.904722616999698,0.0733486107574761,0.742115763060449,3.34126868616349,0.0476297536741725,"Hao",-18.2471,219.1262,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"80",1.55084099303624,0.107457008945682,0.817567983616812,3.35106691400459,0.0458591994242976,"Haraiki",-17.4651,216.5511,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",1.7268238988678,0.108863199659729,0.806064033598843,3.41321384683269,0.152451448993005,"Helen",2.8932,131.7843,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"82",0.977788209313287,0.0795007569994389,0.75621100374028,3.32441600596647,0.0606790323813112,"Hereheretui",-19.8698,215.041,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",1.34367217015559,0.095232382953357,0.797774476936009,3.34855620009234,0.048325462262431,"Hikueru",-17.5884,217.3842,0.000875,0.82275625,0.1413,0.92901875,0.00124375,0.0858,0.0016375,0.06084375,0.04294375,0.01161875,0.0014875,0.01965,0.0260875,0.7037,0.3860375,0.1429375,0.450075,0.00874375,0.00614375,0.007825,0.00130625,0.001475,0.0088375,0.0073375,0.02415,0.032975,0.00761875,0.35,0.9253375,0.02430625,0.0069375,0.1625375,0.00194375,0.28445625,0.41875,0.30655625,0.00206875
"84",1.72060331840843,0.117332125281564,0.830895739103669,3.35854512012323,0.0427798838400083,"Hiti",-16.7277,215.9045,0.00083125,0.79705,0.1234,0.91345625,0.00115,0.11168125,0.0017625,0.0728,0.0176875,0.0115,0.001475,0.009875,0.0099375,0.621525,0.32519375,0.1414625,0.2954125,0.00371875,0.00350625,0.00385,0.00090625,0.0012875,0.00539375,0.0027375,0.010725,0.01606875,0.00804375,0.30884375,0.9137,0.02493125,0.00295625,0.13153125,0.001475,0.37565,0.3398125,0.2075,0.0017125
"85",1.05212210340773,0.084909178475995,0.794479575686264,3.31641025842379,0.0615790987886242,"Huon",-18.1031,162.8905,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"86",1.66050493893558,0.108873798947985,0.801097154561633,3.41211597907108,0.089435951550998,"Huvadhu",0.4824,73.275,0.187575,0.0656875,0.1194375,0.20000625,0.18648125,0.0877375,0.49705625,0.71410625,0.1136875,0.2245625,0.7787125,0.2199,0.01260625,0.9721625,0.87733125,0.00073125,0.00259375,0.00195,0.1747875,0.025575,0.51490625,0.6192875,0.00445625,0.43855,0.2268875,0.01089375,0.4760875,0.01194375,0.79471875,0.0059875,0.0134125,0.01535,0.14361875,0.8744625,0.6580625,0.04274375,0.40260625
"87",1.19763355767162,0.0812623809823324,0.772876990705128,3.4085622273987,0.0828823728030162,"Ifalik",7.2508,144.4462,0.827325,0.79438125,0.00949375,0.75648125,0.0206,0.00231875,0.0098,0.0035625,0.0007625,0.00128125,0.4236375,0.38420625,9e-04,0.0029,0.03151875,0.00199375,0.02675625,0.07438125,0.184325,0.0049125,0.0128125,0.00973125,0.06273125,0.214825,0.0090375,0.00319375,0.31175625,0.01069375,0.071375,0.09026875,0.00093125,0.000775,0.0008875,0.00303125,0.00539375,0.01344375,0.00515625
"88",1.59141154815804,0.103885859411971,0.848360677493122,3.39990429060773,0.12481918384428,"Ihavandhippolu",7.0279,72.9124,0.023475,0.00509375,0.00315,0.017325,0.5955875,0.0023625,0.96124375,0.327975,0.17845625,0.47241875,0.9286375,0.92773125,0.00636875,0.86181875,0.77805625,0.00053125,0.06765625,0.032625,0.613025,0.34325625,0.175175,0.5912125,0.00495,0.92395625,0.12099375,0.0057875,0.83478125,0.02576875,0.588425,0.00381875,0.0458,0.0028625,0.23529375,0.9490875,0.57505625,0.52338125,0.5726625
"89",2.09205527331719,0.14077153247256,0.812203409800599,3.40416227687768,0.076783490299144,"Jaluit",6.1610085,169.4736579,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
"90",1.40868288767387,0.0924719977393058,0.788289980678301,3.38198659094708,0.083679136041276,"Jemo",10.07936,169.5249,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"91",0.622751365715981,0.0627268858938805,0.67896972336612,3.32191281243467,0.0614436569095185,"Johnston",16.728912,190.4661635,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1
"92",1.64036038535236,0.107673501415176,0.876644732806247,3.39954630383408,0.106244689046398,"Kademat",11.2206,72.7685,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",1.68942428766735,0.110962538083422,0.876327367769128,3.4000059767312,0.120429185927769,"Kalpeni",10.1026,73.6394,0.02116875,0.00475625,0.00235,0.01623125,0.62044375,0.0019625,0.9601,0.31525,0.154575,0.48205,0.9212875,0.93505625,0.0065375,0.85721875,0.8122,0.00051875,0.1043375,0.0410375,0.61461875,0.382575,0.16575,0.551125,0.0046,0.911325,0.07200625,0.00355,0.8347125,0.03670625,0.56601875,0.0040875,0.04100625,0.00275625,0.2293375,0.95996875,0.5881,0.60719375,0.6104
"94",1.97087526800964,0.124725252383089,0.812968627815153,3.42379582678019,0.0488123322465579,"Kapingamarangi",1.0673232,154.7624414,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"95",1.70119326119571,0.115754726118579,0.825707756921949,3.36083595846336,0.0415972709277075,"Katiu",-16.4236,215.6399,0.0009625,0.83304375,0.16668125,0.93184375,0.00088125,0.152225,0.001075,0.0857,0.01416875,0.008525,0.00141875,0.00596875,0.00898125,0.67060625,0.35258125,0.14023125,0.23106875,0.00250625,0.0026625,0.00236875,0.00125625,0.00128125,0.0046375,0.0017125,0.0101,0.01428125,0.00623125,0.28896875,0.92438125,0.02251875,0.00168125,0.1416375,0.00118125,0.3667125,0.35554375,0.1501125,0.00156875
"96",1.71129599898016,0.115057193267553,0.824645388214004,3.36554908698921,0.0449138644362355,"Kauehi",-15.8772,214.8438,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"97",1.83410921680394,0.124099534926244,0.837749680273757,3.36717022908831,0.0450208619978344,"Kaukura",-15.7563,213.3013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"98",1.59542385791844,0.104876273001269,0.87114184522859,3.39973773471675,0.109905599330653,"Kavaratti",10.55905,72.6365688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",2.47325651713908,0.171292822121257,0.874466602237738,3.42225158018234,0.106361246476902,"Kilinailau",-4.76,155.3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",1.69001283799624,0.110975344356276,0.882335473268729,3.39950885679683,0.108976922066796,"Kiltan",11.4803,73.0017,0.01918125,0.00404375,0.0024875,0.01564375,0.6712125,0.00215625,0.96121875,0.31799375,0.1885625,0.5575875,0.94241875,0.94759375,0.0079625,0.84554375,0.7897375,0.00045625,0.1311625,0.04888125,0.64844375,0.423525,0.18173125,0.55938125,0.0050875,0.924,0.07889375,0.00395625,0.88860625,0.03775,0.54871875,0.00516875,0.04538125,0.00369375,0.26519375,0.9685,0.5837625,0.64814375,0.59961875
"101",2.42968771246833,0.180141126393508,0.904793174633347,3.35141680893565,0.0583786036131251,"Kiritimati",1.872,202.6157915,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1
"102",1.77996576453179,0.11359289486872,0.825982486519665,3.4063119602205,0.0976451924983464,"Kolhumadulu",2.3764,73.1045,0.0383625,0.010525,0.0108125,0.031275,0.4170875,0.00700625,0.905775,0.444475,0.146525,0.40396875,0.91695625,0.77408125,0.0056625,0.910925,0.79538125,0.0005625,0.0201625,0.0069875,0.44170625,0.1271375,0.24498125,0.6308625,0.00279375,0.85079375,0.13685,0.00533125,0.78450625,0.017025,0.6817625,0.0040875,0.0215625,0.00423125,0.1779875,0.93880625,0.59536875,0.263875,0.49324375
"103",1.1644367696337,0.0797801691939419,0.772615974520829,3.41064002094886,0.0786332698863856,"Kuop",7.0496,151.928,0.82999375,0.79475625,0.00731875,0.72045,0.00909375,0.00205,0.00745625,0.00414375,0.00014375,5e-04,0.2863625,0.13310625,7.5e-05,0.001625,0.01215625,0.0017625,0.00253125,0.01245625,0.07894375,0.00049375,0.01065625,0.010275,0.0552125,0.0611,0.01805,0.00570625,0.11948125,0.00180625,0.078375,0.0423,0.0002125,0.0001375,7e-04,0.0014625,0.003,0.00173125,0.00195625
"104",0.578404502526064,0.0672312349260147,0.722171582952803,3.20048373815483,0.0770722174290516,"Kure",28.4192965,181.6700905,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
"105",2.61352768135561,0.190497459326126,0.912819634923865,3.40279061734777,0.0717185306209115,"Kuria",0.232269,173.413016,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"106",1.45968121634967,0.0949105127972476,0.794104191811529,3.38968978688937,0.0742608665970168,"Kwajalein",9.3825055,167.0714106,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"107",1.3242940044023,0.0877361405352248,0.77221633078192,3.39468769052641,0.0661517035679022,"Lae",8.9367249,166.2321317,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",1.17437929708512,0.0803235585229506,0.772402412825209,3.40918527436192,0.0790985868768329,"Lamotrek",7.4921,146.3187,0.82046875,0.782275,0.00973125,0.72006875,0.01771875,0.0021,0.01030625,0.00301875,0.00090625,0.001525,0.44025625,0.3966,0.0006375,0.0020625,0.01878125,0.00154375,0.0147125,0.07105625,0.19859375,0.00420625,0.01110625,0.01035,0.071175,0.26906875,0.01430625,0.0049125,0.36375,0.0057375,0.0690875,0.08958125,0.00135625,0.000625,0.001125,0.00254375,0.0041375,0.010125,0.0032125
"109",2.30504878066028,0.157173508463582,0.827709836579167,3.4217430069886,0.0631725309679513,"Laualau",-1.126591,144.493387,0.65546875,0.0481375,0.002475,0.79805625,0.01655,0.00489375,0.00350625,0.01176875,0.0027,4.375e-05,0.0017375,0.2436875,0.073375,0.0028875,0.17965625,0.3576625,0.15431875,8.125e-05,0.299775,0.000225,0.2324125,0.2132375,0.00011875,0.00011875,0.0140625,0.00028125,0.00055625,0.14180625,0.39150625,0.00164375,0.00021875,0.1067,0.144925,0.01633125,0.00020625,0.01433125,0.03465
"110",0.6693047349537,0.070093273388676,0.739539936645345,3.24882620768681,0.0770295198121824,"Laysan",25.767765,188.2672,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
"111",1.49900092040953,0.0960857199950623,0.775563299901054,3.39548409891867,0.0757457319138737,"Lib",8.3132,167.3805,0.85545625,0.8139625,0.017675,0.764625,0.01753125,0.0025125,0.0088375,0.00293125,0.0023375,0.0043625,0.55264375,0.48478125,0.00186875,0.00288125,0.0207875,0.0017875,0.02965,0.0878375,0.22489375,0.00545625,0.01115,0.0117875,0.0624625,0.3699875,0.0071125,0.0032375,0.67799375,0.0078375,0.09443125,0.1710375,0.00208125,0.0017875,0.001225,0.0041375,0.00588125,0.0134125,0.0036125
"112",1.54611203395951,0.0996789513999835,0.806703689270302,3.38419275691425,0.0827416082893243,"Likiep",9.9230228,169.0972652,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"113",2.38171232875873,0.165377566015534,0.835940477513314,3.42110823222275,0.0683579061437089,"Liot",-1.4103,144.5115,0.63090625,0.04400625,0.00240625,0.7823375,0.0172125,0.005075,0.0043625,0.0119375,0.00261875,4.375e-05,0.00198125,0.25626875,0.07016875,0.002525,0.1866875,0.3539375,0.1565,5.625e-05,0.3080375,0.000325,0.217125,0.21009375,0.00013125,0.00010625,0.01135625,0.00024375,0.000625,0.15664375,0.3714125,0.00179375,0.00025,0.10505,0.1368375,0.01829375,0.0002125,0.01604375,0.037325
"114",1.7911629893476,0.118991781594029,0.850316548620911,3.36819766629806,0.0843751590208294,"Long_Reef",-11.1741,151.5782,0.552,0.03185625,0.00231875,0.759675,0.0538375,0.00595,0.00536875,0.00949375,0.017325,8.75e-05,0.00326875,0.6131,0.2881,0.00284375,0.23164375,0.23463125,0.398625,0.0003375,0.6079875,0.0023625,0.3095,0.2255875,0.00034375,0.00093125,0.04656875,0.000925,0.00089375,0.27853125,0.2741,0.00195,0.00135,0.2347,0.23735625,0.01794375,0.000175,0.0694125,0.03459375
"115",1.17232709708132,0.0800716451768214,0.769729888652772,3.41122299260698,0.0709781242758044,"Losap",6.884,152.691,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",1.29598690432866,0.085506715771921,0.764666353178154,3.41482477642903,0.071619775621749,"Lukunor",5.5552778,153.7425,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"117",1.73871958929078,0.112036514987605,0.846543008339754,3.40028981455484,0.0965900410993595,"Maalhosmadulu",5.5827,72.9493,0.03884375,0.01105,0.012525,0.031675,0.38765,0.00863125,0.895925,0.4626375,0.1384625,0.384475,0.910775,0.727075,0.0051875,0.90544375,0.7787875,0.00051875,0.0142375,0.0062125,0.4182,0.107,0.252025,0.63001875,0.00311875,0.8284375,0.15505,0.00633125,0.761075,0.0141875,0.66831875,0.003925,0.020225,0.00424375,0.171025,0.93483125,0.56334375,0.226475,0.45968125
"118",2.85619986932268,0.227379692815208,0.956790176405422,3.40280068128629,0.0751746032634155,"Maiana",0.9321,173.0036,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"119",2.09238912881365,0.13906780527759,0.820692859844742,3.39862621161481,0.0912361385709982,"Majuro",7.0909924,171.3816354,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"120",1.65592448853495,0.112963408880722,0.828286205455576,3.35771757052817,0.0483774501622408,"Makemo",-16.618,216.311,0.0033875,0.93348125,0.52914375,0.97499375,0.00054375,0.46683125,0.0006875,0.1810875,0.01179375,0.0070125,0.00151875,0.00145625,0.015475,0.85539375,0.54148125,0.1556,0.1038,0.00054375,0.0010625,6e-04,0.00300625,0.002125,0.0035,7e-04,0.00845,0.010075,0.00598125,0.288925,0.9584125,0.02441875,0.00078125,0.27778125,0.00099375,0.37441875,0.4771125,0.0494625,0.00228125
"121",1.64635634404188,0.106875591798464,0.845002822152854,3.4005853351301,0.0980139231540833,"Makunudhoo",6.3094,72.6161,0.0288375,0.00575,0.00343125,0.01911875,0.5936375,0.00150625,0.957875,0.31991875,0.18053125,0.5414625,0.9390125,0.9331625,0.00545625,0.87354375,0.7532375,0.000625,0.072825,0.02715625,0.61099375,0.31884375,0.17775,0.6129,0.00513125,0.926425,0.11944375,0.00568125,0.89300625,0.02004375,0.66478125,0.003925,0.03535625,0.00276875,0.2678,0.95103125,0.628025,0.4825375,0.588525
"122",2.29765096840991,0.166111911757949,0.891863554966405,3.37001220699586,0.0507690194065009,"Malden",-4.0221,205.075,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"123",1.88503724419001,0.120281348555537,0.8517773026424,3.40153987432605,0.124834484845969,"Male",4.4214,73.5037,0.0350625,0.016425,0.0540375,0.02343125,0.35864375,0.0746375,0.91898125,0.443375,0.4785625,0.40925,0.7275,0.70700625,0.05678125,0.6593875,0.65405,0.00050625,0.00531875,0.15393125,0.591375,0.39365,0.256875,0.6286375,0.0318375,0.89635,0.42963125,0.139475,0.564275,0.03149375,0.2801625,0.0289875,0.451875,0.0309875,0.1841375,0.71721875,0.199275,0.3870375,0.376625
"124",1.67465045012952,0.108099137382417,0.795790119011445,3.38940226559837,0.0832178873753476,"Maloelap",8.737,171.0411,0.91666875,0.90801875,0.06758125,0.85469375,0.00613125,0.00596875,0.00510625,0.00431875,0.00385625,0.00424375,0.50379375,0.311625,0.0032,0.00536875,0.02901875,0.00175625,0.00785,0.03221875,0.139975,0.00135625,0.01426875,0.01904375,0.03205625,0.43468125,0.00419375,0.0017625,0.7462,0.00605625,0.1644125,0.18636875,0.00245625,0.0035,0.00079375,0.00334375,0.00781875,0.00530625,0.0031625
"125",2.27530329240311,0.152584579491828,0.865739012569386,3.42439645001571,0.141744374654409,"Malum",-3.1461,154.4937,0.4609125,0.02633125,0.0015625,0.63175625,0.035475,0.00475,0.02038125,0.0086625,0.01044375,0.00031875,0.00259375,0.55531875,0.15240625,0.00175,0.20995625,0.27625625,0.19830625,0.00051875,0.5388375,0.00225,0.16251875,0.24183125,0.0001875,0.0018375,0.01489375,5e-04,0.0018875,0.25551875,0.2402625,0.00310625,0.00206875,0.1448,0.139,0.02005,0.000125,0.0573875,0.0478125
"126",1.70579391722048,0.112481659798455,0.820932487360595,3.37451860019705,0.0487779061931261,"Manihi",-14.4038,214.0523,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",1.21937174994136,0.0833259221472712,0.731366483401866,3.40479706438105,0.0479281187106628,"Manihiki",-10.4349377,199.0041759,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"128",2.0563220786827,0.142177836059848,0.866630037901612,3.40173683161701,0.0495616686355357,"Manra",-4.4556,188.7556,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
"129",0.638038504193823,0.0641018290935294,0.720909168891221,3.32690407446757,0.062704832375129,"Manuae",-19.2697,201.0559,0.0009875,0.78328125,0.05076875,0.93240625,0.0052,0.04965625,0.001825,0.05091875,0.02575625,0.00218125,0.001475,0.038975,0.03324375,0.7531625,0.57241875,0.147175,0.76883125,0.02400625,0.0110875,0.024425,0.00201875,0.001125,0.02246875,0.00698125,0.08205,0.0744,0.00165625,0.53723125,0.88019375,0.0108,0.0071375,0.08346875,0.00265,0.203175,0.474475,0.53555,0.00465625
"130",0.889933683380441,0.0740168241940073,0.744629783929494,3.3308500865713,0.0495628770464231,"Manuhangi",-19.2011,218.7559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",2.69504297320402,0.211607335390852,0.933563248544722,3.40449782362316,0.0828101182803822,"Marakei",2.0014,173.2765,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",0.652124435611862,0.0672453837407116,0.695943269473607,3.282874602041,0.083914698850694,"Maria",-21.810839,205.294691,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
