parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
z_pxb[6;4],0.32711944538019344,0.8528813871061385,0.005503361497298723,24142.04667935595,15370.839349193324,1.0003731469155175,4.008323902122164
z_pxb[1;5],0.3143969586340411,0.9922365434849566,0.005918235181949355,28053.944168321377,14863.888098021403,1.0000947862199348,4.657819465440746
z_pxb[2;5],0.27736981283165024,1.0124032426057785,0.005649121546746459,32043.62909702918,14442.987079960481,1.0000616147517478,5.320230141473068
z_pxb[3;5],0.15586425412468394,0.9812488195574155,0.005780136781500451,28835.29698921588,15321.331960293404,1.0003873539664636,4.787548118093056
z_pxb[4;5],-0.013845922188363172,0.983921581320035,0.005603432811602,30869.672217548545,15129.21269491538,1.000073736652383,5.125317113485811
z_pxb[5;5],0.1733813397636848,0.9701047268854658,0.005343206626836175,32980.67868276331,14063.87319676969,1.000461454080388,5.475809256278756
z_pxb[6;5],-0.047466100357636085,0.9684236038936622,0.0053012583099798696,33374.27993372921,14340.819944128561,1.0001147943774404,5.5411591962861575
z_pxb[1;6],0.9125521356135811,0.8423667965876683,0.0061934923845480445,19061.84151371102,11978.944276522678,1.0003066687729165,3.164853252612083
z_pxb[2;6],0.29741577751427256,1.0077772913733274,0.006049774666932426,27760.296116265712,15080.956978172553,1.000435986123515,4.6090648374053025
z_pxb[3;6],0.07855357413597225,0.9767824186540978,0.005761892242050395,28740.161291944347,15034.058116916629,1.0002537450688473,4.771752659887575
z_pxb[4;6],0.005860491566262561,0.9775051744210458,0.005462542174995477,32026.760897452146,14750.987888899586,1.0003122890835336,5.3174295003986645
z_pxb[5;6],0.768903084853014,0.7934391202860699,0.005349195428158521,22517.991780760716,11895.350874790409,1.0006567558639656,3.738680729161009
z_pxb[6;6],-0.017958425292526586,0.9685735403140967,0.005645795743581873,29474.107604587174,14400.331024126464,1.0000354149688042,4.893610370914052
z_pxg[1;1],-1.2989158288284435,0.6717431557977847,0.004534059187917938,21977.910081449896,15058.477917958335,1.0002442197090478,3.6490105196216716
z_pxg[2;1],1.2809100311093002,0.6499075653102045,0.004281466915249865,23105.088197679677,15025.405332270138,1.0003337696746648,3.836156831002816
z_pxg[3;1],-0.3140070285778946,0.7942737430664052,0.004666020958865018,28973.201850373924,15671.80933448667,1.0000705897491597,4.810444575818461
z_pxg[4;1],-0.667738940874476,0.6664710358982447,0.004528354458921789,21742.356921079812,15664.801568246074,1.0000469700994585,3.6099014343203333
z_pxg[5;1],-0.16640299376730436,0.7963187047239552,0.0050759255807450825,24679.371559785355,14530.018907312324,1.0005538699287506,4.097536394751128
z_pxg[6;1],0.6218609539411,0.7465345840934948,0.004829346058132426,23889.415771069995,15330.214591778182,1.000029607533229,3.966379384263066
z_pxg[7;1],-1.4114890573324477,0.6239283386838634,0.004656574305312459,17949.52697031154,13902.073759585835,1.0002747802836853,2.9801747524748623
z_pxg[8;1],0.6578352212899772,0.7665182417142211,0.004867100575145888,24815.307898519,14712.077686504954,0.9999482120365905,4.120106017076436
z_pxg[9;1],-0.5616575894713282,0.7505488409129805,0.004609952643210488,26547.63756715196,15137.37257570815,1.0002558984724672,4.4077261393204425
z_pxg[10;1],1.2675483772452372,0.7895396716010337,0.006002039476178511,17366.404775730203,13709.289754026579,1.0001275802423557,2.8833584940423496
z_pxg[11;1],0.4633883402494478,0.7845379646214891,0.004700774053879519,27866.394463465796,14978.986296145145,1.0002167929797918,4.6266804334111455
z_pxg[12;1],1.0475321177400383,0.7786391128862621,0.005574741938738336,19611.181361789782,13778.443761785615,1.000475670465701,3.256060600219656
z_pxg[13;1],-0.3361670257199107,0.7895638326400933,0.0053485571868064595,21869.764690450247,13713.763562425149,1.0005537199118806,3.631055051247115
z_pxg[14;1],-1.1431601895874004,0.6605338942355286,0.004536905514246203,21219.177553170484,14938.095663329088,1.0002666251694456,3.523037532790338
z_pxg[15;1],0.02443425568886337,0.7769924958829529,0.004879484321275148,25428.712887074664,14567.588555577979,0.9999244950363935,4.221950152744151
z_pxg[16;1],0.43542376030289853,0.771871654506898,0.004757127220417671,26345.697652974246,14900.851801330566,1.0000771709353788,4.37419788898021
