parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
z_pxg[23;1],-0.10590986243180778,0.591535394626226,0.003251983038905924,33079.674693791814,22199.1972615193,1.0000716212557788,8.461694518003997
z_pxg[24;1],-0.1447199450390369,0.9582297383642412,0.0031649742735200158,91529.00547431577,27618.15258711327,1.0000477350467627,23.41288090132661
z_pxg[25;1],-0.682846888394543,1.0063264045639568,0.0041715319129504306,57768.181377923465,15461.018226469383,1.000146342484551,14.77695014251073
z_pxg[1;2],-0.05659128727751193,0.811809469100323,0.003117354292431945,67913.84447924563,28778.124691703157,1.000365489525809,17.372184304897605
z_pxg[2;2],-0.3197128380546143,0.5110358825272773,0.00293276340265784,31867.534869390798,17579.314248089428,1.0000768987824877,8.151632312068418
z_pxg[3;2],0.026909325250048834,0.9601924403169942,0.0030351958943007694,100082.20216859248,30099.170491800858,1.0002429301841504,25.600766309793276
z_pxg[4;2],0.3385192544094699,0.8194929715219743,0.0037016593220744894,50794.22843863495,16341.60190436545,1.0002193952688772,12.993031168051456
z_pxg[5;2],-0.01021222541985642,0.9306582040213089,0.0030373919533645648,93843.02864947471,29574.541509810537,1.0000830587826077,24.004801994778333
z_pxg[6;2],-0.5323978179418833,0.9489056022426408,0.0031680619623488445,89880.47910518265,28563.176315870725,1.000162464431504,22.99119215530346
z_pxg[7;2],0.030308811961448332,0.6398683867369758,0.0028398864474068713,50892.39929127003,32343.239167619024,1.0001671673099084,13.018143016135195
z_pxg[8;2],0.3811710881039381,0.9626844982376465,0.0030970701415251084,96598.32894739437,27938.23775443796,1.0002336858615284,24.709600625423185
z_pxg[9;2],0.17332738746908918,0.9109114448378364,0.0030770507574254115,87565.2091376213,29311.77108502375,1.000183357056424,22.398952135606716
z_pxg[10;2],0.30019231336288904,0.8978218495972922,0.003163029485019038,80490.50961745957,29083.074779362232,1.0000341047851264,20.589262448497642
z_pxg[11;2],0.28104943536439375,0.9567068561201851,0.0031503243093536255,92230.14180782315,28625.42746135957,1.0001864272094403,23.592229746940447
z_pxg[12;2],0.02988066411569098,0.8962409395528294,0.003240589677332002,76467.2175677803,29340.125487933255,1.0003708159894407,19.56011483455544
z_pxg[13;2],-0.04583269197863036,0.9881491553297005,0.003076380523274194,103201.2402728882,27672.10874722581,1.0000373929535171,26.39860812271527
z_pxg[14;2],-0.5802759271641438,0.581252380851171,0.0025511953179715636,51965.05663445708,32449.5826827805,1.000042008701719,13.29252596713338
z_pxg[15;2],0.21795706513477645,0.9641647246034286,0.003027382931453952,101414.02788293925,28143.525698879937,1.0001508525672491,25.941443854247478
z_pxg[16;2],0.11603589113987216,0.9824602544349802,0.0032502776678601064,91365.28537110086,28016.502757617982,0.999994496074525,23.371001725890807
z_pxg[17;2],-0.28109817600528547,0.7470261646637836,0.002779897992709686,72144.24901884732,32830.36353148932,1.0000980863379758,18.454310753632146
z_pxg[18;2],0.577802526386885,0.5359063805831772,0.002556098930327154,44141.73987954281,33597.137841177144,1.0000001005388548,11.291341943697667
z_pxg[19;2],-0.020610930402737378,0.9240469641774806,0.0029990059825842877,94798.5929608336,29108.385124956403,1.000093240927649,24.249232853602447
z_pxg[20;2],0.0772509676700247,0.48772133280913776,0.0024323585466966948,40153.731658001976,34050.8631009111,0.9999930439468103,10.271219840976382
z_pxg[21;2],-0.22428314736626725,0.637230112654991,0.003158187762457344,40705.905878535275,32860.10423515622,1.00007447751075,10.412464566570574
z_pxg[22;2],0.03791996465298728,0.8873101005125197,0.0031519540118173394,79280.24968820257,28409.077725024286,1.0000767032441462,20.279681114837317
z_pxg[23;2],-0.12752733150766982,0.639512254473704,0.00321948685154194,39462.374087584656,31192.704629393054,1.0001349694803512,10.094372377458892
z_pxg[24;2],0.23985838467493922,0.9434661437053431,0.0029551512828590205,101933.77186313822,28598.25281069617,1.0005517866749325,26.07439300893915
