atoll,region,species,mean,lower005,upper095
Ailinglaplap,Micronesia,Nesofregetta_fuliginosa,0.051601717304197645,0.017230676716400255,0.10505054378147724
Ailinglaplap,Micronesia,Hydrobates_tristrami,0.037164564257489936,0.011497133061952046,0.0790578809643813
Ailinglaplap,Micronesia,Pterodroma_neglecta,0.024672088569874212,0.0072654928412226255,0.05440175569781182
Ailinglaplap,Micronesia,Pterodroma_heraldica,0.07648065624527808,0.024084468800775884,0.159285654041228
Ailinglaplap,Micronesia,Pterodroma_ultima,0.04550373598362352,0.012321513592050585,0.10278028314877481
Ailinglaplap,Micronesia,Pterodroma_hypoleuca,0.034689813401485324,0.010251442740999034,0.07538034865711864
Ailinglaplap,Micronesia,Pterodroma_alba,0.02869076338756199,0.008599209566773302,0.06221440846985785
Ailinglaplap,Micronesia,Bulweria_bulwerii,0.04443408769244849,0.013948704858868973,0.0944505993797206
Ailinglaplap,Micronesia,Ardenna_pacifica,0.10919131342063117,0.051190455154305814,0.18783266975396365
Ailinglaplap,Micronesia,Puffinus_nativitatis,0.04635737204235173,0.016204328849251434,0.09230764385341744
Ailinglaplap,Micronesia,Puffinus_bailloni,0.04115940014857441,0.012682543544050278,0.08652093425363454
Ailinglaplap,Micronesia,Fregata_ariel,0.1794774628479802,0.0811230573393135,0.3119125076523786
Ailinglaplap,Micronesia,Fregata_minor,0.5080808619485979,0.3251195126148257,0.6909351752161587
Ailinglaplap,Micronesia,Sula_dactylatra,0.06908289994254473,0.023920971241594327,0.14082486370297329
Ailinglaplap,Micronesia,Sula_granti,0.028971428608624512,0.0077392062482672455,0.06609035360444922
Ailinglaplap,Micronesia,Sula_leucogaster,0.48347713466007936,0.30119410232000166,0.6720830718480156
Ailinglaplap,Micronesia,Sula_sula,0.4500308424662987,0.2805568689471472,0.6269244343829032
Amanu,Polynesia,Anous_stolidus,0.9422190642998014,0.8763125451337553,0.9821182692051953
Amanu,Polynesia,Anous_minutus,0.8415223483143051,0.707675977032496,0.9350403712312554
Amanu,Polynesia,Anous_tenuirostris,0.03621420086990081,0.009089154543067166,0.08802009997800125
Amanu,Polynesia,Anous_ceruleus,0.19011858765051515,0.08117357288931827,0.3438689548576407
Amanu,Polynesia,Gygis_alba,0.8786051413491501,0.754205868550657,0.9589701464587849
Amanu,Polynesia,Onychoprion_fuscatus,0.5173667455800524,0.3133782808430166,0.732085539922501
Amanu,Polynesia,Onychoprion_lunatus,0.25393215968323263,0.12210471407478493,0.43211451490868485
Amanu,Polynesia,Onychoprion_anaethetus,0.03627984783659302,0.009154136708692992,0.08659421008013705
Amanu,Polynesia,Sternula_nereis,0.035402296677947344,0.009424217905831162,0.0831354825280894
Amanu,Polynesia,Sternula_saundersi,0.053616177617321986,0.012881177442519008,0.1295224403010427
Amanu,Polynesia,Hydroprogne_caspia,0.047039628778060394,0.012625588711546233,0.10910230392325634
