atoll,median_excretedN,lower_excretedN,upper_excretedN,median_excretedP,lower_excretedP,upper_excretedP,median_NH3emit,lower_NH3emit,upper_NH3emit,median_bird_C,lower_bird_C,upper_bird_C
Erikub,2199.4055027930513,1934.5005096013906,5769.890399582662,366.56758379884184,322.4167516002318,961.6483999304435,320.4848018355589,281.8843599704884,840.7554582249019,443741.7398853818,391592.9646942232,1.1359478316130138e6
Morane,3742.5602203190965,2229.230993354145,58541.12797717676,623.7600367198496,371.5384988923576,9756.854662862794,545.3444892464969,324.8308018887468,8530.278648102902,847782.0617718473,427201.954609648,1.6077242438834934e7
Alphonse,13.423416984308385,0.003066107270344177,390.61086581927503,2.2372361640513976,0.0005110178783906961,65.10181096987917,0.0,0.0,0.0,17015.579671271054,3.8866104360903,495139.9718552725
St_Francois,23.036237121503355,4.193429540995681,578.7602249524508,3.8393728535838925,0.6989049234992805,96.46003749207513,0.6105332924721485,0.6105332924721485,0.6105332924721485,24780.052427572722,894.8305059594569,729218.1102803327
Ahunui,1746.4229786450023,984.1402817689866,20190.29585599043,291.0704964408337,164.02338029483113,3365.0493093317373,254.47877688827177,143.40329820062374,2942.0145390157477,336388.4996227381,190112.59378720532,3.8756190545147965e6
Ailinginae,2804.9567812510686,2170.1088522042314,7532.82485019656,467.49279687517816,361.6848087007053,1255.4708083660937,408.72227383944136,316.21586132118796,1097.640192457213,631036.0067480879,507389.2237078953,1.5684466406985528e6
Kwajalein,1361.8202340548,622.635082201703,12550.879882317307,226.97003900913336,103.77251370028387,2091.8133137195514,198.43666267655658,90.7268262636767,1828.8424971376646,265047.83802902116,132892.74704925012,2.265481954010948e6
Raraka,3166.4571511263575,2165.5677059261343,14176.85537934074,527.7428585210596,360.92795098768903,2362.809229890124,461.39804202126925,315.554151434951,2065.770355275365,634629.6357986073,458094.9258959481,2.5723950570424725e6
Tenararo,3257.3326874896657,3247.1327238243293,3418.7020050406636,542.8887812482777,541.188787304055,569.7836675067773,474.6399058913512,473.153625471545,498.1537207344966,658665.7800751777,656842.1813153763,687516.1659207714
Abaiang,1501.753755569319,19.89853329622343,15284.151611819228,250.2922925948865,3.316422216037239,2547.358601969872,218.82697581152937,2.899500566021128,2227.119234865088,324174.29068384564,4223.88912371464,3.246189301923177e6
