atoll,region,species,mean,lower005,upper095
Puluwat,Micronesia,Pterodroma_ultima,0.04178144775499203,0.01229424774923359,0.09172678468378222
Puluwat,Micronesia,Pterodroma_hypoleuca,0.033734684922431764,0.010072379660664536,0.07230906407856513
Puluwat,Micronesia,Pterodroma_alba,0.020437510128072264,0.006175491403508815,0.04400725541963766
Puluwat,Micronesia,Bulweria_bulwerii,0.041077850195777345,0.012957860092085114,0.08718934129693674
Puluwat,Micronesia,Ardenna_pacifica,0.07310663899725785,0.028453177315772026,0.13809516030167993
Puluwat,Micronesia,Puffinus_nativitatis,0.03809971191373066,0.012636110447327679,0.07790390743782542
Puluwat,Micronesia,Puffinus_bailloni,0.02658308176324129,0.007285355559229388,0.0594876895535599
Puluwat,Micronesia,Fregata_ariel,0.12593221640387547,0.05739079389646095,0.22146738894099
Puluwat,Micronesia,Fregata_minor,0.5020945973549596,0.338748662828388,0.6673766131234051
Puluwat,Micronesia,Sula_dactylatra,0.12324768897404613,0.042781236642808744,0.24207562235947203
Puluwat,Micronesia,Sula_granti,0.05845502516895082,0.015227290400396876,0.13252032103240344
Puluwat,Micronesia,Sula_leucogaster,0.40433834368348953,0.2526060121583861,0.5690085902915073
Puluwat,Micronesia,Sula_sula,0.3991688785926811,0.2465721544159947,0.5619865927216523
Rasdhoo,Indian_Ocean,Anous_stolidus,0.6173026947737363,0.369254330951888,0.8365343173418964
Rasdhoo,Indian_Ocean,Anous_minutus,0.07646604239767331,0.019048038762943503,0.17792196345192424
Rasdhoo,Indian_Ocean,Anous_tenuirostris,0.2770103343650937,0.10252178416802883,0.5118418850548004
Rasdhoo,Indian_Ocean,Anous_ceruleus,0.07046184155906318,0.01773222517759783,0.1642891494081061
Rasdhoo,Indian_Ocean,Gygis_alba,0.5183261991884422,0.27549525216374376,0.7540762967408965
Rasdhoo,Indian_Ocean,Onychoprion_fuscatus,0.31484174634328943,0.13207978884980537,0.5490687805104468
Rasdhoo,Indian_Ocean,Onychoprion_lunatus,0.044332699801592296,0.010676124014423397,0.10609804219210661
Rasdhoo,Indian_Ocean,Onychoprion_anaethetus,0.20116982756944446,0.06812204065815777,0.3987941381851493
Rasdhoo,Indian_Ocean,Sternula_nereis,0.07098313187243976,0.016907494766613317,0.16934698579260424
Rasdhoo,Indian_Ocean,Sternula_saundersi,0.0974522886067814,0.024439221078618397,0.22718319136840992
Rasdhoo,Indian_Ocean,Hydroprogne_caspia,0.2013829662370782,0.06522205786237661,0.40543241570574634
Rasdhoo,Indian_Ocean,Sterna_dougallii,0.23807084726742642,0.08393042063896876,0.4590491398973368
Rasdhoo,Indian_Ocean,Sterna_sumatrana,0.5378505799477166,0.2948338311957864,0.7703511739213361
Rasdhoo,Indian_Ocean,Thalasseus_bergii,0.4143275598089364,0.190578530469701,0.6676279697502127
Rasdhoo,Indian_Ocean,Thalasseus_bengalensis,0.17078217992023914,0.060057295631077555,0.33726795721120445
Rasdhoo,Indian_Ocean,Phaethon_lepturus,0.4354626797614963,0.21191769728252413,0.683484974999539
Rasdhoo,Indian_Ocean,Phaethon_rubricauda,0.1267705599773101,0.04236241688404221,0.2590936915463858
Rasdhoo,Indian_Ocean,Phoebastria_immutabilis,0.05090302222292212,0.012210272362875028,0.12184524660156901
Rasdhoo,Indian_Ocean,Phoebastria_nigripes,0.05685763365216584,0.014519303581918138,0.13253951308925757
Rasdhoo,Indian_Ocean,Phoebastria_albatrus,0.06038113549112384,0.013865470813898837,0.14675954308046638
Rasdhoo,Indian_Ocean,Nesofregetta_fuliginosa,0.07579507263131324,0.020536664599601778,0.16788956280924233
Rasdhoo,Indian_Ocean,Hydrobates_tristrami,0.07127522042904207,0.019069559743585277,0.15914880961227923
Rasdhoo,Indian_Ocean,Pterodroma_neglecta,0.0730391583689747,0.017444844069662627,0.17432651432088384
Rasdhoo,Indian_Ocean,Pterodroma_heraldica,0.11294146464936503,0.028688546821086708,0.2570683415440235
Rasdhoo,Indian_Ocean,Pterodroma_ultima,0.12462042559554948,0.02915863695099514,0.2913748600343021
Rasdhoo,Indian_Ocean,Pterodroma_hypoleuca,0.07883256951097928,0.022309542120647594,0.17249513109733192
Rasdhoo,Indian_Ocean,Pterodroma_alba,0.08160453637938968,0.02031195365188382,0.1895979172063896
Rasdhoo,Indian_Ocean,Bulweria_bulwerii,0.0640385411651511,0.01410683788362013,0.15881097383598222
Rasdhoo,Indian_Ocean,Ardenna_pacifica,0.1524417189285622,0.06442612683793006,0.2747870648538947
Rasdhoo,Indian_Ocean,Puffinus_nativitatis,0.06346711865535559,0.017580083452680095,0.13998950159938106
